event_id,physical_event_group,evaluation_group,evaluation_group_type,event_class,source_catalogs,source_event_ids,reference_time,time_precision,time_semantics,type_code_t2,grade,family_id,reported_stations,positive_visibility_channels,waveform_qa_scope,usable_stations,questionable_stations,rejected_stations,usable_window_count,questionable_window_count,rejected_window_count,candidate_status,nonshallow_qa_status,nonshallow_qa_batches,nonshallow_usable_stations,nonshallow_questionable_stations,nonshallow_rejected_stations,label_provenance,license_release_note
levent-07095,event:levent-07095,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07095,1973-09-30T04:12:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
YN-SMQ-11,event:YN-SMQ-11,event:YN-SMQ-11,physical_event,shallow_moonquake,Onodera-corrected-2026;PDS-levent,YN-SMQ-11;levent-07098,1973-10-01T04:00:00,minute,corrected_event_start_not_phase_pick,H,C,,S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S15.SHZ;S16.MH1;S16.MHZ;S16.SHZ,SHZ+ATT_120s_pre_480s_post,S15;S16,,S14,2,0,1,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-07117,event:levent-07117,event:levent-07117,physical_event,natural_impact,PDS-levent,levent-07117,1973-10-03T20:31:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07150,event:levent-07150,event:levent-07150,physical_event,natural_impact,PDS-levent,levent-07150,1973-10-07T16:10:00,minute,catalog_start_not_phase_pick,C,B,,S16,S16.MH1;S16.MH2;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07187,event:levent-07187,event:levent-07187,physical_event,natural_impact,PDS-levent,levent-07187,1973-10-10T03:01:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07207,event:levent-07207,deep-family:A14,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07207,1973-10-11T18:24:00,minute,catalog_start_not_phase_pick,A,B,A14,S12;S14;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07236,event:levent-07236,deep-family:A42,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07236,1973-10-13T09:24:00,minute,catalog_start_not_phase_pick,A,B,A42,S12;S14;S15;S16,S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
KO-SMQ-13,event:KO-SMQ-13,event:KO-SMQ-13,physical_event,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-13,1973-10-14T23:07:04,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S15,,SHZ+ATT_120s_pre_480s_post,S15,,,1,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-07244,event:levent-07244,deep-family:A20,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07244,1973-10-16T19:08:00,minute,catalog_start_not_phase_pick,A,B,A20,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07257,event:levent-07257,event:levent-07257,physical_event,natural_impact,PDS-levent,levent-07257,1973-10-21T05:32:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
KO-SMQ-14,event:KO-SMQ-14,event:KO-SMQ-14,physical_event,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-14,1973-10-21T20:23:02,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S15,,SHZ+ATT_120s_pre_480s_post,S15,,,1,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-07259,event:levent-07259,event:levent-07259,physical_event,natural_impact,PDS-levent,levent-07259,1973-10-22T08:05:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07264,event:levent-07264,event:levent-07264,physical_event,natural_impact,PDS-levent,levent-07264,1973-10-24T10:34:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07272,event:levent-07272,event:levent-07272,physical_event,natural_impact,PDS-levent,levent-07272,1973-10-27T11:13:00,minute,catalog_start_not_phase_pick,C,A,,S15,S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07277,event:levent-07277,deep-family:A20,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07277,1973-10-29T08:08:00,minute,catalog_start_not_phase_pick,A,B,A20,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07279,event:levent-07279,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07279,1973-10-30T01:00:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07287,event:levent-07287,event:levent-07287,physical_event,natural_impact,PDS-levent,levent-07287,1973-11-01T08:28:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
KO-SMQ-15,event:KO-SMQ-15,event:KO-SMQ-15,physical_event,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-15,1973-11-03T17:37:13,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S15,,SHZ+ATT_120s_pre_480s_post,S15,,,1,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-07301,event:levent-07301,event:levent-07301,physical_event,natural_impact,PDS-levent,levent-07301,1973-11-07T19:19:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07334,event:levent-07334,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07334,1973-11-17T07:30:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07336,event:levent-07336,event:levent-07336,physical_event,natural_impact,PDS-levent,levent-07336,1973-11-20T21:00:00,minute,catalog_start_not_phase_pick,C,B,,S14;S16,S14.MH1;S14.MH2;S16.MH1,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07337,event:levent-07337,event:levent-07337,physical_event,natural_impact,PDS-levent,levent-07337,1973-11-21T15:22:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07338,event:levent-07338,event:levent-07338,physical_event,natural_impact,PDS-levent,levent-07338,1973-11-22T13:57:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07348,event:levent-07348,event:levent-07348,physical_event,natural_impact,PDS-levent,levent-07348,1973-11-25T03:02:00,minute,catalog_start_not_phase_pick,C,B,,S15,S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07351,event:levent-07351,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07351,1973-11-26T02:34:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07360,event:levent-07360,event:levent-07360,physical_event,natural_impact,PDS-levent,levent-07360,1973-11-29T17:33:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07364,event:levent-07364,event:levent-07364,physical_event,natural_impact,PDS-levent,levent-07364,1973-11-30T23:57:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07368,event:levent-07368,event:levent-07368,physical_event,natural_impact,PDS-levent,levent-07368,1973-12-01T16:24:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07407,event:levent-07407,deep-family:A42,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07407,1973-12-06T19:59:00,minute,catalog_start_not_phase_pick,A,B,A42,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07417,event:levent-07417,deep-family:A40,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07417,1973-12-08T23:08:00,minute,catalog_start_not_phase_pick,A,B,A40,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07429,event:levent-07429,event:levent-07429,physical_event,natural_impact,PDS-levent,levent-07429,1973-12-10T22:08:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
KO-SMQ-16,event:KO-SMQ-16,event:KO-SMQ-16,physical_event,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-16,1973-12-12T08:39:31,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S15,,SHZ+ATT_120s_pre_480s_post,S15,,,1,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-07435,event:levent-07435,event:levent-07435,physical_event,natural_impact,PDS-levent,levent-07435,1973-12-14T21:20:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07441,event:levent-07441,event:levent-07441,physical_event,natural_impact,PDS-levent,levent-07441,1973-12-17T18:55:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07442,event:levent-07442,deep-family:A213,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07442,1973-12-18T16:52:00,minute,catalog_start_not_phase_pick,A,B,A213,S16,S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07443,event:levent-07443,event:levent-07443,physical_event,natural_impact,PDS-levent,levent-07443,1973-12-18T21:07:00,minute,catalog_start_not_phase_pick,C,B,,S14;S16,S14.MH1;S14.MH2;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07474,event:levent-07474,deep-family:A203,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07474,1973-12-23T09:55:00,minute,catalog_start_not_phase_pick,A,B,A203,S15,S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07480,event:levent-07480,event:levent-07480,physical_event,natural_impact,PDS-levent,levent-07480,1973-12-23T21:34:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07484,event:levent-07484,event:levent-07484,physical_event,natural_impact,PDS-levent,levent-07484,1973-12-24T10:05:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14;S15;S16,S12.MH1;S12.MH2;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-07487,event:levent-07487,deep-family:A33,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-07487,1973-12-25T15:16:00,minute,catalog_start_not_phase_pick,A,B,A33,S14;S15;S16,S14.MH1;S14.MH2;S15.MH1;S15.MH2;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
KO-SMQ-17,event:KO-SMQ-17,event:KO-SMQ-17,physical_event,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-17,1973-12-26T07:37:04,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S15,,SHZ+ATT_120s_pre_480s_post,S15,,,1,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
KO-SMQ-18,event:KO-SMQ-18,event:KO-SMQ-18,physical_event,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-18,1973-12-29T08:50:41,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S15,,SHZ+ATT_120s_pre_480s_post,S15,,,1,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
